"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT10"
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-06-29",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-06-30",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-01",,,,,"3.80",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-02",,,,,"0.41",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-03",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-14",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-18",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-25",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-28",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-29",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-30",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-07-31",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-02",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-03",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-05",,,,,"0.31",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-12",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-13",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-17",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-19",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-20",,,,,"0.44",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-21",,,,,"2.97",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-22",,,,,"0.60",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-23",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-25",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-26",,,,,"0.16",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-28",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-29",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-30",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-08-31",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-02",,,,,"0.40",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-03",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-04",,,,,"0.19",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-06",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-08",,,,,"1.12",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-10",,,,,"0.50",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-11",,,,,"1.74",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-12",,,,,"0.55",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-14",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-25",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-28",,,,,"0.20",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-29",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-09-30",,,,,"0.23",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-02",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-03",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-14",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-23",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-25",,,,,"9.15",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-26",,,,,"1.14",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-28",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-29",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-10-30",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-02",,"    4","7.82",,,,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-03",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-07",,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-08",,,,,"0.17",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-12",,,,,"0.04",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-14",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-17",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-18",,,,,"1.97",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-21",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-22",,,,,"0.41",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-25",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-28",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-29",,,,,"0.98",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-11-30",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-12-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-12-02",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-12-03",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-12-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-12-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-12-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-12-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-12-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-12-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-12-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-12-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR209","HOUSTON 2.1 NNE, TX US","29.797255","-95.374054","15.5","2015-12-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
